Make,Model,Score,Price,Year,Mileage,Date,Source,OnSale,Days,Link,Image,Hash
Mitsubishi,Mirage G4 Es Fwd,26.05090645,13259.0,2020,28895,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=332202982/NONE,2021_Ford_Escape_SE_FWD,589194744
Fiat,500e Fwd,26.01127286,14812.0,2017,23538,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343843180/NONE,2015_Nissan_LEAF_S,189904584
Fiat,500e Fwd,26.00423455,9495.0,2016,30498,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343341259/NONE,2020_GMC_Canyon_SLE_Crew_Cab_RWD,247910832
Mitsubishi,Mirage Es Fwd,25.95255701550454,14337.0,2020,27379,2023-01-25,CarGuru,False,8,,2013_Honda_Fit_Base,557715325
Nissan,Versa Sv Fwd,25.94985933,14358.0,2021,39623,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342361287/NONE,2021_Nissan_Versa_SV_FWD,480468498
Ford,Fiesta Titanium Hatchback,25.91064601,8977.0,2013,50803,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343791354/NONE,,415125231
Nissan,Maxima Sv Fwd,25.79885033,13995.0,2017,36232,12/15/2022,CarGuru,False,32,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=328538582/NONE,2021_Ford_F-150,438479664
Fiat,500e Fwd,25.76683378798082,13999.0,2017,25009,2023-01-25,CarGuru,False,8,,2013_Volkswagen_Jetta_S,204572412
Nissan,Altima 2.5 S Fwd,25.6797795,13995.0,2020,39423,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346501368/NONE,2021_Nissan_Versa_SV_FWD,477806760
Ford,Focus Se,25.6764338,11495.0,2018,52381,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=341894732/NONE,2016_Nissan_Versa_Note_S_Plus,422819432
Volkswagen,Jetta 1.4t Se Fwd,25.610614808595045,14995.0,2018,35949,2023-01-25,CarGuru,False,8,,2018_Kia_Forte_LX,731823695
Not recognized,None,25.60916374,14950.0,2018,41643,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=335431804/NONE,,1178112636
Nissan,Leaf S,25.31896515,14998.0,2017,35224,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346269822/NONE,2016_Ford_Focus_SE,428530548
Hyundai,Elantra Gt Fwd,25.20640390113661,12995.0,2019,40391,2023-01-25,CarGuru,False,8,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344665816/NONE,2021_Nissan_Sentra_SV_FWD,575394253
Volkswagen,Beetle Se Convertible,25.18671157,12988.0,2008,29172,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346034248/NONE,2011_Mazda_MAZDA2_Touring,585773760
Not recognized,None,25.0409073,14950.0,2019,43256,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345005841/NONE,,1224228896
Ford,Mustang Gt Coupe Rwd,25.00164104,14950.0,2019,48922,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=341153785/NONE,2018_GMC_Canyon_All_Terrain_Crew_Cab_4WD_with_Cloth,395094072
Ford,Mustang Gt Coupe Rwd,25.001641039991835,14950.0,2019,48922,2023-01-25,CarGuru,False,8,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=341153785/NONE,2018_GMC_Canyon_All_Terrain_Crew_Cab_4WD_with_Cloth,402569072
Mazda,Cx-5 Grand Touring Fwd,24.852914586446285,14950.0,2021,39873,2023-01-25,CarGuru,False,8,,2020_GMC_Acadia_Denali_AWD,410810265
Kia,Forte Lx,24.7887962,15000.0,2018,25547,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=341193716/NONE,2022_Nissan_Kicks_SV_FWD,154661538
Toyota,Corolla Im Hatchback,24.76664466,12995.0,2017,50055,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343517997/NONE,,612523010
Toyota,Sienna Xle 7-passenger Awd,24.72899362,13950.0,2017,48662,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=339434172/NONE,,598337724
Nissan,Sentra S,24.71946562,13980.0,2017,37377,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344427851/NONE,2021_Ford_F-150,452336454
Ford,Focus Se,24.59341204,12620.0,2015,48754,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344241413/NONE,,395582200
Toyota,Prius Touring Fwd,24.511889090435677,9990.0,2007,44603,2023-01-25,CarGuru,False,8,,2020_Honda_CR-V_LX_AWD,541185246
Toyota,Prius Touring Fwd,24.51188909,9990.0,2007,44603,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343326480/NONE,2021_Subaru_WRX_AWD,537109326
Nissan,Leaf Sv,24.38418279279257,9795.0,2015,41962,2023-01-25,CarGuru,False,8,,2018_Nissan_Sentra_SV_FWD,508966140
Ford,Ranger,24.36158501011734,12950.0,2020,53617,2023-01-25,CarGuru,False,8,,2021_Honda_Accord_Sport_Special_Edition_FWD,435090160
Ford,Ranger,24.36158501,12950.0,2020,53617,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346033856/NONE,2021_Honda_Accord_Sport_Special_Edition_FWD,433225360
Mitsubishi,Mirage G4 Es Fwd,24.13953131,14588.0,2020,28895,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=332202982/FEATURED,,589514200
Nissan,Leaf Sv,24.09651028,9998.0,2015,41962,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342943719/NONE,2012_Toyota_RAV4_Base_4WD,509000244
Honda,Civic Lx,24.02429705,9995.0,2012,50225,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=336524704/NONE,2019_Land_Rover_Range_Rover_Evoque_HSE_AWD,505263500
Subaru,Impreza 2.0i Sport Limited Hatchback Awd,23.909512675702484,14995.0,2016,35688,2023-01-25,CarGuru,False,8,,2020_Nissan_Sentra_S_FWD,445477448
Hyundai,Elantra Gt Fwd,23.78303636,13995.0,2019,40391,12/15/2022,CarGuru,False,32,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344665816/NONE,2014_Mitsubishi_Outlander_SE_AWD,570846003
Chevrolet,Sonic Ls Hatchback Fwd,23.698594857520664,11985.0,2016,40428,2023-01-25,CarGuru,False,8,,2016_Volkswagen_Jetta_1.4T_S_FWD,739590042
Toyota,Corolla Special Edition Package,23.67988532,13995.0,2016,48683,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345673457/NONE,,599715693
Subaru,Crosstrek Premium,23.57331924,8450.0,2018,47910,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=327470394/NONE,,583685530
Fiat,500e Fwd,23.5304366,13723.0,2016,26751,12/15/2022,CarGuru,False,32,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345381612/NONE,2015_Nissan_LEAF_S,215720064
Nissan,Versa S Plus,23.512462124681157,12995.0,2017,40135,2023-01-25,CarGuru,False,8,,2017_Hyundai_Elantra_SE_FWD,489300390
Ford,Escape S Fwd,23.472337492157948,14776.0,2019,50802,2023-01-25,CarGuru,False,8,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=347351971/NONE,2012_Audi_A6_3.0T_quattro_Premium_Plus_Sedan_AWD,414355128
Jeep,Wrangler Unlimited Rubicon 4wd,23.36164906,14950.0,2015,24069,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=336441981/NONE,2017_Ford_Fusion_SE,204311640
Volkswagen,Jetta 1.4t S Fwd With Technology,23.24620659,14500.0,2016,37141,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342077746/NONE,,759898560
Nissan,Versa Sv Fwd,23.22870465,14249.0,2021,42650,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343840780/NONE,2013_FIAT_500_GUCCI,521106624
Nissan,Versa Sv Fwd,23.07724271,14358.0,2021,42650,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343840780/NONE,2016_Chevrolet_Cruze_Limited_LTZ_FWD,517173900
Kia,Optima Lx,23.00265694,12995.0,2018,30457,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345671391/NONE,2017_Mitsubishi_Outlander_Sport_ES,187076643
Honda,Odyssey Lx Fwd,22.95480821697378,11995.0,2010,46327,2023-01-25,CarGuru,False,8,,2018_Mitsubishi_Mirage_ES,469280810
Nissan,Leaf Sv,22.946627816361595,13634.0,2015,37741,2023-01-25,CarGuru,False,8,,2015_Kia_Rio_LX,458388326
Hyundai,Elantra Se Fwd,22.93760984,9495.0,2016,44982,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345297649/NONE,2019_Nissan_Kicks_SV_FWD,634785984
Hyundai,Accent Se Sedan Fwd,22.93085783,13474.0,2019,42089,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342401719/NONE,2019_Nissan_Versa_S_Plus_FWD,594843837
Chevrolet,Sonic Ls Hatchback Fwd,22.91131952,12550.0,2016,40428,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344613205/NONE,2015_Chevrolet_Spark_LS_FWD,739599832
Hyundai,Santa Fe 3.5l Limited Fwd,22.64691141,13995.0,2012,34457,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=332771336/NONE,2017_Ford_Fusion_SE,485292388
Kia,Forte Fe Fwd,22.61555198,13995.0,2020,31423,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=347677291/NONE,2017_Volkswagen_Beetle_1.8T_SE,194118060
Kia,Forte,22.615551978467504,13995.0,2020,31423,2023-01-25,CarGuru,False,8,,2017_Volkswagen_Beetle_1.8T_SE,191962830
Nissan,Versa Sv Fwd,22.52137638,13760.0,2021,44151,12/28/2022,CarGuru,False,19,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342361274/NONE,2015_Volkswagen_Passat_1.8T_Trendline,535375026
Nissan,Leaf Sv,22.51692373,13997.0,2015,37664,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344808478/NONE,,457709256
Fiat,500e Fwd,22.45948898,11998.0,2016,30498,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=343341259/NONE,,248239488
Ford,Fusion Se,22.425415269462302,14390.0,2017,50470,2023-01-25,CarGuru,False,8,,2019_Kia_Forte_LXS_FWD,410041180
Ford,Fusion Se,22.2885113,14490.0,2017,50470,1/18/2023,CarGuru,False,1,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=334667157/NONE,2019_Kia_Soul_Base_FWD,410060980
Hyundai,Elantra Se Fwd,22.25003489,9995.0,2016,44982,12/13/2022,CarGuru,False,34,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345297649/NONE,,638004374
Nissan,Sentra S,22.15741799,14998.0,2017,38602,12/15/2022,CarGuru,False,32,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344520043/NONE,2015_Mitsubishi_Lancer_SE_AWD,467161404
Kia,Rio S Fwd,22.046567995412715,12495.0,2019,33274,2023-01-25,CarGuru,False,8,,2020_Honda_Accord_1.5T_Sport_FWD,204014628
Nissan,Leaf Sv,21.92928696,14376.0,2015,37741,12/22/2022,CarGuru,False,25,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344808478/NONE,2014_Ford_Focus_SE,456288690
